text,tokens,labels,rationales
"Se acercaron al puesto de monitoreo , hicieron sonar los escapes libres y arrojaron los pedazos de baldosas .","['Se', 'acercaron', 'al', 'puesto', 'de', 'monitoreo', ',', 'hicieron', 'sonar', 'los', 'escapes', 'libres', 'y', 'arrojaron', 'los', 'pedazos', 'de', 'baldosas', '.']","['O', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]"
"El resto escapó en distintas direcciones.De acuerdo con el relato de los testigos , fueron alrededor de 20 conductores que llegaron a toda velocidad y , al pasar por esa esquina , apuntaron contra las oficinas donde trabajaban cinco empleados .","['El', 'resto', 'escapó', 'en', 'distintas', 'direcciones.De', 'acuerdo', 'con', 'el', 'relato', 'de', 'los', 'testigos', ',', 'fueron', 'alrededor', 'de', '20', 'conductores', 'que', 'llegaron', 'a', 'toda', 'velocidad', 'y', ',', 'al', 'pasar', 'por', 'esa', 'esquina', ',', 'apuntaron', 'contra', 'las', 'oficinas', 'donde', 'trabajaban', 'cinco', 'empleados', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"A mediados de 2008 , una semana después de que comenzaran los controles municipales , los motoqueros destrozaron los vidrios de la dirección de Control Urbano .","['A', 'mediados', 'de', '2008', ',', 'una', 'semana', 'después', 'de', 'que', 'comenzaran', 'los', 'controles', 'municipales', ',', 'los', 'motoqueros', 'destrozaron', 'los', 'vidrios', 'de', 'la', 'dirección', 'de', 'Control', 'Urbano', '.']","['B-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'B-trigger', 'O', 'O', 'O', 'O', 'B-target', 'I-target', 'I-target', 'I-target', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Y , sobre todo , luego de los violentos incidentes del martes pasado en Constitución , cuando usuarios enardecidos por las demoras del servicio quemaron la boletería y la comisaría de la estación.Pese a las quejas de los usuarios por el servicio , el Gobierno paga al Belgrano Sur un subsidio promedio de $ 6 millones por mes y al Roca $ 12 millones.El apuro del Gobierno por resolver esta crisis es tan evidente que mañana mismo la UGOFE se hará cargo de la operación en estos dos ramales que quedaron vacantes .","['Y', ',', 'sobre', 'todo', ',', 'luego', 'de', 'los', 'violentos', 'incidentes', 'del', 'martes', 'pasado', 'en', 'Constitución', ',', 'cuando', 'usuarios', 'enardecidos', 'por', 'las', 'demoras', 'del', 'servicio', 'quemaron', 'la', 'boletería', 'y', 'la', 'comisaría', 'de', 'la', 'estación.Pese', 'a', 'las', 'quejas', 'de', 'los', 'usuarios', 'por', 'el', 'servicio', ',', 'el', 'Gobierno', 'paga', 'al', 'Belgrano', 'Sur', 'un', 'subsidio', 'promedio', 'de', '$', '6', 'millones', 'por', 'mes', 'y', 'al', 'Roca', '$', '12', 'millones.El', 'apuro', 'del', 'Gobierno', 'por', 'resolver', 'esta', 'crisis', 'es', 'tan', 'evidente', 'que', 'mañana', 'mismo', 'la', 'UGOFE', 'se', 'hará', 'cargo', 'de', 'la', 'operación', 'en', 'estos', 'dos', 'ramales', 'que', 'quedaron', 'vacantes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'B-etime', 'I-etime', 'I-etime', 'O', 'B-place', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'B-fname', 'I-fname', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Tras los incidentes y el corte del Puente Alsina que un grupo de cartoneros produjo el jueves por la noche cuando la Policía Federal impidió el paso de sus camiones a la Capital , el Gobierno porteño confirmó ayer que el lunes se abrirá una mesa de diálogo con el sector .","['Tras', 'los', 'incidentes', 'y', 'el', 'corte', 'del', 'Puente', 'Alsina', 'que', 'un', 'grupo', 'de', 'cartoneros', 'produjo', 'el', 'jueves', 'por', 'la', 'noche', 'cuando', 'la', 'Policía', 'Federal', 'impidió', 'el', 'paso', 'de', 'sus', 'camiones', 'a', 'la', 'Capital', ',', 'el', 'Gobierno', 'porteño', 'confirmó', 'ayer', 'que', 'el', 'lunes', 'se', 'abrirá', 'una', 'mesa', 'de', 'diálogo', 'con', 'el', 'sector', '.']","['O', 'O', 'B-trigger', 'O', 'O', 'B-trigger', 'O', 'B-fname', 'I-fname', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"El acto se realizó en el tradicional gimnasio del club Atenas , de La Plata .","['El', 'acto', 'se', 'realizó', 'en', 'el', 'tradicional', 'gimnasio', 'del', 'club', 'Atenas', ',', 'de', 'La', 'Plata', '.']","['O', 'B-trigger', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'B-place', 'I-place', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Hubo piquetes , cortes y ollas populares en Río Gallegos tras la presentación judicial de la gobernadora que los acusó de daños y sedición .","['Hubo', 'piquetes', ',', 'cortes', 'y', 'ollas', 'populares', 'en', 'Río', 'Gallegos', 'tras', 'la', 'presentación', 'judicial', 'de', 'la', 'gobernadora', 'que', 'los', 'acusó', 'de', 'daños', 'y', 'sedición', '.']","['O', 'B-trigger', 'O', 'B-trigger', 'O', 'B-trigger', 'I-trigger', 'O', 'B-place', 'I-place', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Una gran carpa de color verde con las banderas de la CTA Autónoma se instaló sobre la avenida Néstor Kirchner , en el corazón de Río Gallegos , como símbolo del paro general con el que inició la semana .","['Una', 'gran', 'carpa', 'de', 'color', 'verde', 'con', 'las', 'banderas', 'de', 'la', 'CTA', 'Autónoma', 'se', 'instaló', 'sobre', 'la', 'avenida', 'Néstor', 'Kirchner', ',', 'en', 'el', 'corazón', 'de', 'Río', 'Gallegos', ',', 'como', 'símbolo', 'del', 'paro', 'general', 'con', 'el', 'que', 'inició', 'la', 'semana', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'B-organizer', 'I-organizer', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'B-place', 'I-place', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Entre los tachos con fuego , permanecieron por horas los diferentes gremios , y entre todos los carteles y banderas colocados allí , uno sobresalía : `` 24 días sin cobrar '' .","['Entre', 'los', 'tachos', 'con', 'fuego', ',', 'permanecieron', 'por', 'horas', 'los', 'diferentes', 'gremios', ',', 'y', 'entre', 'todos', 'los', 'carteles', 'y', 'banderas', 'colocados', 'allí', ',', 'uno', 'sobresalía', ':', '``', '24', 'días', 'sin', 'cobrar', ""''"", '.']","['O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-organizer', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Santa Cruz está en crisis y con los incidentes del viernes como telón de fondo , la gobernadora Alicia Kirchner denunció penalmente a los manifestantes que intentaron ingresar a su residencia y puso en duda la espontaneidad de la manifestación .","['Santa', 'Cruz', 'está', 'en', 'crisis', 'y', 'con', 'los', 'incidentes', 'del', 'viernes', 'como', 'telón', 'de', 'fondo', ',', 'la', 'gobernadora', 'Alicia', 'Kirchner', 'denunció', 'penalmente', 'a', 'los', 'manifestantes', 'que', 'intentaron', 'ingresar', 'a', 'su', 'residencia', 'y', 'puso', 'en', 'duda', 'la', 'espontaneidad', 'de', 'la', 'manifestación', '.']","['B-place', 'I-place', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'I-target', 'I-target', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'B-trigger', 'I-trigger', 'B-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"Además , los docentes y estatales habían desplegado cortes y piquetes en diferentes puntos de Río Gallegos como modo de protesta .","['Además', ',', 'los', 'docentes', 'y', 'estatales', 'habían', 'desplegado', 'cortes', 'y', 'piquetes', 'en', 'diferentes', 'puntos', 'de', 'Río', 'Gallegos', 'como', 'modo', 'de', 'protesta', '.']","['O', 'O', 'O', 'B-participant', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-place', 'I-place', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
En las calles se escucha una consigna reiterada : cobrar los sueldos .,"['En', 'las', 'calles', 'se', 'escucha', 'una', 'consigna', 'reiterada', ':', 'cobrar', 'los', 'sueldos', '.']","['B-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
Los sindicatos estatales iniciaron la semana con una huelga general en repudio a los incidentes del viernes por la noche que dejó un saldo de tres heridos y destrozos en la residencia de la gobernadora .,"['Los', 'sindicatos', 'estatales', 'iniciaron', 'la', 'semana', 'con', 'una', 'huelga', 'general', 'en', 'repudio', 'a', 'los', 'incidentes', 'del', 'viernes', 'por', 'la', 'noche', 'que', 'dejó', 'un', 'saldo', 'de', 'tres', 'heridos', 'y', 'destrozos', 'en', 'la', 'residencia', 'de', 'la', 'gobernadora', '.']","['O', 'B-organizer', 'I-organizer', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"El día comenzó con más de 80 directivos de nivel inicial , primario y secundario realizando una entrega simbólica de las llaves de los establecimientos educativos .","['El', 'día', 'comenzó', 'con', 'más', 'de', '80', 'directivos', 'de', 'nivel', 'inicial', ',', 'primario', 'y', 'secundario', 'realizando', 'una', 'entrega', 'simbólica', 'de', 'las', 'llaves', 'de', 'los', 'establecimientos', 'educativos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
"La imagen de llaves hechas en cartón , de diversos colores y tamaños en alto mientras los docentes gritaban `` queremos cobrar '' , fue la antesala de un lunes intenso .","['La', 'imagen', 'de', 'llaves', 'hechas', 'en', 'cartón', ',', 'de', 'diversos', 'colores', 'y', 'tamaños', 'en', 'alto', 'mientras', 'los', 'docentes', 'gritaban', '``', 'queremos', 'cobrar', ""''"", ',', 'fue', 'la', 'antesala', 'de', 'un', 'lunes', 'intenso', '.']","['O', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'O', 'O']","[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mientras que los gremios se manifestaron en diferentes puntos de Río Gallegos con cortes , piquetes y ollas populares , la fiscalía de Estado amplió la denuncia penal que el sábado presentó el gobierno de Kirchner por `` daños , atentado al orden constitucional , sedición y violación de domicilio ” .Quieren determinar quiénes fueron los responsables de “ atentar contra la integridad de las personas que se encontraban en la residencia y que actuaron con una violencia que no tenía límites ” .","['Mientras', 'que', 'los', 'gremios', 'se', 'manifestaron', 'en', 'diferentes', 'puntos', 'de', 'Río', 'Gallegos', 'con', 'cortes', ',', 'piquetes', 'y', 'ollas', 'populares', ',', 'la', 'fiscalía', 'de', 'Estado', 'amplió', 'la', 'denuncia', 'penal', 'que', 'el', 'sábado', 'presentó', 'el', 'gobierno', 'de', 'Kirchner', 'por', '``', 'daños', ',', 'atentado', 'al', 'orden', 'constitucional', ',', 'sedición', 'y', 'violación', 'de', 'domicilio', '”', '.Quieren', 'determinar', 'quiénes', 'fueron', 'los', 'responsables', 'de', '“', 'atentar', 'contra', 'la', 'integridad', 'de', 'las', 'personas', 'que', 'se', 'encontraban', 'en', 'la', 'residencia', 'y', 'que', 'actuaron', 'con', 'una', 'violencia', 'que', 'no', 'tenía', 'límites', '”', '.']","['O', 'O', 'O', 'B-organizer', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-place', 'I-place', 'O', 'B-trigger', 'O', 'B-trigger', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Junto al texto judicial presentado por Andrea Askenazi -ahora firma adjunta de la fiscalía- , se incorporó una captura de pantalla de las declaraciones del presidente , Mauricio Macri , y de una persona que la noche de los disturbios “ arengaba por las redes sociales '' .","['Junto', 'al', 'texto', 'judicial', 'presentado', 'por', 'Andrea', 'Askenazi', '-ahora', 'firma', 'adjunta', 'de', 'la', 'fiscalía-', ',', 'se', 'incorporó', 'una', 'captura', 'de', 'pantalla', 'de', 'las', 'declaraciones', 'del', 'presidente', ',', 'Mauricio', 'Macri', ',', 'y', 'de', 'una', 'persona', 'que', 'la', 'noche', 'de', 'los', 'disturbios', '“', 'arengaba', 'por', 'las', 'redes', 'sociales', ""''"", '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"El gobierno santacruceño puso en duda , así , `` la espontaneidad '' de la manifestación y señaló a los móviles de `` Canal 13 , TN y América TV '' .","['El', 'gobierno', 'santacruceño', 'puso', 'en', 'duda', ',', 'así', ',', '``', 'la', 'espontaneidad', ""''"", 'de', 'la', 'manifestación', 'y', 'señaló', 'a', 'los', 'móviles', 'de', '``', 'Canal', '13', ',', 'TN', 'y', 'América', 'TV', ""''"", '.']","['O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Los judiciales con un acampe afuera del Tribunal Superior de Justicia hace 24 días , votaron nueve días de medida de fuerza , en una provincia que exige a Kirchner el funcionamiento de la salud , el inicio de clases y la reactivación de la justicia .","['Los', 'judiciales', 'con', 'un', 'acampe', 'afuera', 'del', 'Tribunal', 'Superior', 'de', 'Justicia', 'hace', '24', 'días', ',', 'votaron', 'nueve', 'días', 'de', 'medida', 'de', 'fuerza', ',', 'en', 'una', 'provincia', 'que', 'exige', 'a', 'Kirchner', 'el', 'funcionamiento', 'de', 'la', 'salud', ',', 'el', 'inicio', 'de', 'clases', 'y', 'la', 'reactivación', 'de', 'la', 'justicia', '.']","['O', 'B-participant', 'O', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'B-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mientras , los jubilados autoconvocados permanecen en el edificio de la Caja de Previsión Social reclamando por sus sueldos .","['Mientras', ',', 'los', 'jubilados', 'autoconvocados', 'permanecen', 'en', 'el', 'edificio', 'de', 'la', 'Caja', 'de', 'Previsión', 'Social', 'reclamando', 'por', 'sus', 'sueldos', '.']","['O', 'O', 'O', 'B-participant', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Una olla popular puso fin a la concentración de los gremios que hoy tendrán una asamblea abierta a la comunidad .,"['Una', 'olla', 'popular', 'puso', 'fin', 'a', 'la', 'concentración', 'de', 'los', 'gremios', 'que', 'hoy', 'tendrán', 'una', 'asamblea', 'abierta', 'a', 'la', 'comunidad', '.']","['O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'B-organizer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
